0.105082989,1000,0
0.21660924,1000,0
0.334248066,1000,0
0.434333324,1000,0
0.539622784,1000,0
0.651114702,1000,0
0.755783319,1000,0
0.867793322,1000,0
0.983500957,1000,0
1.084812641,1000,0
1.20100832,1000,0
1.304433823,1000,0
1.41733408,1000,0
1.521399736,1000,0
1.634813786,1000,0
1.740732431,1000,0
1.850601196,1000,0
1.968145847,1000,0
2.068187952,1000,0
2.183906317,1000,0
2.301819563,1000,0
2.400639534,1000,0
2.51734066,1000,0
2.618539572,1000,0
2.735265493,1000,0
2.835151672,1000,0
2.950715542,1000,0
3.053233862,2000,0
3.170997858,2000,0
3.271900654,2000,0
3.384619474,2000,0
3.50211215,2000,0
3.602844715,2000,2.1
3.717756033,2000,3.99
3.817787409,2000,21.591
3.935504198,2000,37.4319
4.040234089,2000,85.28871
4.151237965,2000,128.359839
4.255256414,2000,203.1238551
4.36996913,2000,297.4114696
4.508392572,2000,382.2703226
4.584705591,2000,474.5432904
4.702426434,2000,557.5889613
4.8180933,2000,638.9300652
4.918244839,2000,712.1370587
5.036077261,2000,789.4233528
5.135894537,2000,858.9810175
5.251608849,2000,928.1829158
5.351640224,2000,990.4646242
5.469346523,2000,1055.518162
5.569387436,2000,1114.066346
5.684292078,2000,1169.159711
5.80288744,2000,1218.74374
5.902620792,2000,1263.369366
6.007457972,2000,1305.632429
6.118554831,2000,1343.669186
6.235968113,2000,1380.302268
6.335849047,2000,1413.272041
6.452006102,2000,1440.544837
6.552026272,2000,1465.090353
6.669737339,2000,1485.081318
6.785455465,2000,1503.073186
6.885488033,2000,1521.365867
7.003190994,2000,1537.829281
7.103228807,2000,1552.646353
7.218939543,2000,1568.381717
7.318966866,2000,1582.543546
7.436586618,2000,1592.889191
7.536716461,2000,1602.200272
7.652407885,2000,1610.580245
7.755452394,2000,1618.12222
7.870131016,2000,1620.409998
7.985860586,2000,1622.468998
8.085884809,2000,1626.722099
8.203601837,2000,1630.549889
8.303619385,2000,1633.9949
8.420332193,2000,1641.59541
8.537023544,2000,1648.435869
8.637066126,2000,1652.192282
8.752776384,2000,1655.573054
8.852804661,2000,1656.515748
8.970520258,2000,1657.364174
9.070551395,2000,1658.127756
9.186265469,2000,1658.814981
9.289277792,2000,1659.433483
9.403417587,2000,1659.990134
9.506160975,2000,1655.991121
9.620823145,2000,1645.492009
9.735872269,2000,1636.042808
9.837504625,2000,1627.538527
9.953190088,2000,1617.784674
10.05320334,2000,1615.606207
10.17090893,2000,1613.645586
10.27195835,2000,1609.781028
10.38665867,2000,1606.302925
10.50437593,2000,1605.272632
10.60439181,2000,1604.345369
10.72011924,2000,1603.510832
10.82014823,2000,1602.759749
10.93783808,2000,1599.983774
11.03815484,2000,1595.085397
11.15326095,2000,1590.676857
11.25759649,2000,1589.109171
11.37122369,2000,1587.698254
11.48703241,2000,1593.028429
11.58706284,2000,1597.825586
11.70496154,2000,1606.643027
11.80480719,2000,1614.578725
11.92051053,2000,1619.620852
12.03820539,2000,1624.158767
12.13827395,2000,1630.34289
12.25395441,2000,1635.908601
12.35397243,2000,1643.317741
12.46100378,2000,1649.985967
12.5717268,2000,1649.08737
12.68743706,2000,1643.778633
12.7874651,2000,1639.00077
12.90569568,2000,1637.100693
13.00620723,2000,1635.390624
13.1209259,2000,1631.451561
13.23775411,2000,1627.906405
13.33848023,2000,1629.215765
13.44331241,2000,1630.394188
13.55404687,2000,1633.854769
13.66212583,2000,1636.969292
13.77213883,2000,1641.872363
13.88767505,2000,1646.285127
13.99086356,2000,1650.256614
14.10566783,2000,1653.830953
14.21070147,2000,1657.047857
14.32130432,2000,1657.843072
14.4392941,2000,1658.558765
14.53906965,2000,1661.302888
14.6547749,2000,1663.772599
14.75873566,2000,1663.895339
14.87251639,2000,1664.005805
14.98820448,2000,1664.105225
15.08824182,2000,1664.194702
15.20594907,2000,1664.275232
15.30553222,2000,1664.347709
15.42136383,2000,1664.412938
15.52202511,2000,1664.471644
15.64014125,2000,1664.52448
15.73993063,2000,1664.572032
15.85721278,2000,1664.614829
15.95834398,2000,1662.253346
16.0730381,2000,1660.128011
16.17986107,2000,1656.11521
16.28846192,2000,1652.503689
16.40673447,2000,1649.25332
16.50489068,2000,1641.827988
16.62256861,2000,1635.145189
16.72932887,2000,1631.23067
16.83903503,2000,1627.707603
16.94475222,2000,1629.036843
17.05545402,2000,1630.233159
17.16121101,2000,1624.709843
17.27292466,2000,1619.738859
17.39188647,2000,1610.764973
17.49217248,2000,1602.688475
17.60648155,2000,1604.419628
17.71223474,2000,1605.977665
17.8234601,2000,1607.379899
17.93280983,2000,1599.641909
18.04156375,2000,1592.677718
18.1451118,2000,1593.009946
18.25595689,2000,1593.308951
18.36492229,2000,1600.478056
18.47891068,2000,1606.930251
18.59133911,2000,1612.737226
18.69394374,2000,1617.963503
18.80716681,2000,1622.667153
18.92461514,2000,1615.500437
19.02493262,2000,1609.050394
19.13185573,2000,1607.745354
19.24056435,2000,1606.570819
19.35694599,2000,1610.013737
19.46378136,2000,1613.112363
19.57506609,2000,1611.401127
19.67730355,2000,1609.861014
19.79000187,2000,1610.874913
19.90571356,2000,1611.787422
20.00719595,2000,1612.608679
20.1228404,2000,1613.347811
20.24123049,2000,1609.51303
20.34154582,2000,1606.061727
20.45623422,2000,1602.955555
20.55727983,2000,1602.259999
20.66112328,2000,1601.633999
20.77448225,2000,1607.970599
20.89020658,2000,1613.673539
20.9916265,2000,1616.406185
21.10767317,2000,1618.865567
21.21294665,2000,1623.47901
21.32367229,2000,1627.631109
21.42877579,2000,1624.467998
21.54032016,2000,1621.621198
21.65708542,2000,1605.559079
21.75711679,2000,1595.603171
21.87685394,2000,1586.642854
21.97402334,2000,1580.978568
22.09059834,2000,1575.880711
22.20829988,2000,1573.39264
22.3083539,2000,1571.153376
22.42457342,2000,1573.638039
22.52306271,2000,1575.874235
22.64177203,2000,1577.886811
22.74249673,2000,1579.69813
22.85750937,2000,1574.728317
22.97556233,2000,1570.255485
23.07400393,2000,1566.229937
23.17905545,2000,1560.206943
23.29004192,2000,1554.786249
23.39680123,2000,1556.807624
23.50946116,2000,1558.626862
23.62414813,2000,1557.864175
23.72448349,2000,1557.177758
23.84218407,2000,1561.059982
23.95786977,2000,1564.553984
24.05788255,2000,1567.698586
24.16294074,2000,1570.528727
24.27566719,2000,1575.475854
24.3913691,2000,1582.028269
24.49239874,2000,1587.925442
24.60866523,2000,1595.632898
24.70943975,2000,1602.569608
24.82509065,2000,1606.412647
24.94310188,2000,1609.871382
25.04183865,2000,1612.984244
25.15929174,2000,1615.78582
25.25915074,2000,1611.707238
25.36370325,2000,1608.036514
25.47671962,2000,1606.832863
25.59232974,2000,1610.249576
25.697227,2000,1613.324619
25.80974936,2000,1618.492157
25.9114759,2000,1623.142941
26.02616954,2000,1618.328647
26.12995338,2000,1613.995782
26.24297333,2000,1610.096204
26.35868788,2000,1606.586584
26.45871496,2000,1603.427925
26.59254503,2000,1600.585133
26.6921103,2000,1604.62662
26.79260945,2000,1608.263958
26.90987897,2000,1609.437562
27.01055956,2000,1610.493806
27.12561584,2000,1611.444425
27.22564149,2000,1605.399983
27.3433547,2000,1599.959984
27.4424088,2000,1592.963986
27.55938745,2000,1586.667587
27.6769793,2000,1587.600829
27.77683234,2000,1588.440746
27.89318466,2000,1591.596671
27.99358082,2000,1594.437004
28.11075521,2000,1592.493304
28.21033096,2000,1590.743973
28.32582879,2000,1589.169576
28.43103743,2000,1587.752618
28.54349208,2000,1586.477357
28.64557385,2000,1585.329621
28.75949621,2000,1584.296659
28.86451077,2000,1583.366993
28.97766113,2000,1582.530294
29.09295058,2000,1579.377264
29.19382954,2000,1576.539538
29.3106823,2000,1580.885584
29.42710781,2000,1584.797026
29.5265317,2000,1588.317323
29.63132763,2000,1589.085591
29.74493933,2000,1589.777032
29.84866166,2000,1592.799329
29.95983171,2000,1595.519396
30.07760429,2000,1593.467456
30.17964792,2000,1591.62071
30.29335594,2000,1592.058639
30.4110496,2000,1592.452775
30.51506758,2000,1599.707498
30.62679625,2000,1606.236748
30.72682691,2000,1612.113073
30.84454513,2000,1617.401766
30.9445703,2000,1617.661589
31.06016517,2000,1617.89543
31.1653657,2000,1618.105887
31.2784133,2000,1620.395299
31.38103557,2000,1622.455769
31.49441433,2000,1622.210192
31.59910154,2000,1621.989173
31.71147108,2000,1621.790255
31.82720804,2000,1621.61123
31.92724681,2000,1619.050107
32.04495001,2000,1616.745096
32.16178799,2000,1614.670587
32.26097512,2000,1608.303528
32.37846375,2000,1602.573175
32.47831988,2000,1592.915858
32.59412313,2000,1584.224272
32.69357562,2000,1578.801845
32.81187582,2000,1573.92166
32.91185594,2000,1576.129494
33.02757907,2000,1578.116545
33.14520311,2000,1579.90489
